10,其他作物(除飼料作物),57,傳播服務,5,1
10,其他作物(除飼料作物),62,專業、科學及技術服務,210,1
10,其他作物(除飼料作物),63,支援服務,1037,1
10,其他作物(除飼料作物),64,公共行政服務,632,1
10,其他作物(除飼料作物),65,教育訓練服務,1431,1
10,其他作物(除飼料作物),67,藝術、娛樂及休閒服務,81,1
10,其他作物(除飼料作物),68,其他服務,4929,1
11,稻草,01,農產,22,1
11,稻草,04,漁產,32,1
11,稻草,16,木材及其製品,280,1
11,稻草,23,化學製品,1,1
11,稻草,26,塑膠製品,2,1
11,稻草,28,非金屬礦物製品,6,1
11,稻草,30,其他金屬,4,1
11,稻草,31,金屬製品,75,1
11,稻草,34,其他電子零組件,4,1
11,稻草,35,電腦、電子及光學產品,8,1
11,稻草,36,輸配電,1,1
11,稻草,37,其他電力設備,1,1
11,稻草,38,機械設備,46,1
11,稻草,39,汽車及其零件,3,1
11,稻草,40,其他運輸工具,6,1
11,稻草,41,家具,260,1
11,稻草,42,其他製品及機械修配,69,1
11,稻草,49,營建工程,865,1
11,稻草,50,批發及零售,371,1
11,稻草,56,住宿及餐飲,367,1
11,稻草,62,專業、科學及技術服務,14,1
11,稻草,63,支援服務,7,1
11,稻草,64,公共行政服務,10,1
11,稻草,68,其他服務,3,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),02,畜產,180269,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),04,漁產,588,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),10,其他加工食品,63645,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),15,皮革、毛皮及其製品,1,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),23,化學製品,1,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),25,橡膠製品,455,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),26,塑膠製品,4,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),37,其他電力設備,8,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),42,其他製品及機械修配,57,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),62,專業、科學及技術服務,5,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),65,教育訓練服務,1943,1
13,飼料作物(含由草地收穫的生物質),01,農產,88,1
13,飼料作物(含由草地收穫的生物質),10,其他加工食品,2083,1
13,飼料作物(含由草地收穫的生物質),56,住宿及餐飲,1006,1
14,牧草生物質,01,農產,583419,1
14,牧草生物質,02,畜產,323617,1
14,牧草生物質,04,漁產,9,1
14,牧草生物質,10,其他加工食品,372509,1
14,牧草生物質,22,其他化學材料,145,1
14,牧草生物質,42,其他製品及機械修配,231518,1
14,牧草生物質,43,電力及蒸汽,339,1
14,牧草生物質,56,住宿及餐飲,52074,1
14,牧草生物質,65,教育訓練服務,30,1
15,木材(工業圓木),01,農產,43194,1
15,木材(工業圓木),02,畜產,6898,1
15,木材(工業圓木),04,漁產,1243,1
15,木材(工業圓木),16,木材及其製品,1591452,1
15,木材(工業圓木),17,紙漿、紙及紙製品,285978,1
15,木材(工業圓木),21,石油化工原料,24,1
15,木材(工業圓木),22,其他化學材料,1286,1
15,木材(工業圓木),23,化學製品,346,1
15,木材(工業圓木),26,塑膠製品,9103,1
15,木材(工業圓木),27,水泥,6511,1
15,木材(工業圓木),28,非金屬礦物製品,297,1
15,木材(工業圓木),30,其他金屬,3923,1
15,木材(工業圓木),31,金屬製品,24867,1
15,木材(工業圓木),34,其他電子零組件,1609,1
15,木材(工業圓木),35,電腦、電子及光學產品,286,1
15,木材(工業圓木),36,輸配電,24,1
15,木材(工業圓木),37,其他電力設備,24,1
15,木材(工業圓木),38,機械設備,1716,1
15,木材(工業圓木),39,汽車及其零件,8403,1
15,木材(工業圓木),40,其他運輸工具,32528,1
15,木材(工業圓木),41,家具,322666,1
15,木材(工業圓木),42,其他製品及機械修配,107179,1
15,木材(工業圓木),49,營建工程,1279483,1
15,木材(工業圓木),50,批發及零售,18357,1
15,木材(工業圓木),55,其他運輸倉儲,1085,1
15,木材(工業圓木),56,住宿及餐飲,13725,1
15,木材(工業圓木),62,專業、科學及技術服務,13437,1
15,木材(工業圓木),63,支援服務,1728,1
15,木材(工業圓木),64,公共行政服務,382,1
15,木材(工業圓木),68,其他服務,95,1
16,木材燃料及其他萃取物,01,農產,63,1
16,木材燃料及其他萃取物,02,畜產,3943,1
16,木材燃料及其他萃取物,09,屠宰生肉及副產,2,1
16,木材燃料及其他萃取物,10,其他加工食品,12117,1
16,木材燃料及其他萃取物,11,飲料,275,1
16,木材燃料及其他萃取物,13,紡織品,71,1
16,木材燃料及其他萃取物,15,皮革、毛皮及其製品,20,1
16,木材燃料及其他萃取物,17,紙漿、紙及紙製品,643,1
16,木材燃料及其他萃取物,18,印刷及資料儲存媒體複製,33,1
16,木材燃料及其他萃取物,19,石油煉製品,7,1
16,木材燃料及其他萃取物,21,石油化工原料,1765,1
16,木材燃料及其他萃取物,22,其他化學材料,13681,1
16,木材燃料及其他萃取物,23,化學製品,10005,1
16,木材燃料及其他萃取物,24,醫療藥品,436,1
16,木材燃料及其他萃取物,25,橡膠製品,246,1
16,木材燃料及其他萃取物,26,塑膠製品,1227,1
16,木材燃料及其他萃取物,28,非金屬礦物製品,2245,1
16,木材燃料及其他萃取物,29,鋼鐵,1115,1
16,木材燃料及其他萃取物,30,其他金屬,3042,1
16,木材燃料及其他萃取物,31,金屬製品,2862,1
16,木材燃料及其他萃取物,32,半導體,14,1
16,木材燃料及其他萃取物,33,光電材料及元件,1156,1
16,木材燃料及其他萃取物,34,其他電子零組件,3901,1
16,木材燃料及其他萃取物,35,電腦、電子及光學產品,133,1
16,木材燃料及其他萃取物,37,其他電力設備,758,1
16,木材燃料及其他萃取物,38,機械設備,6,1
16,木材燃料及其他萃取物,39,汽車及其零件,102,1
16,木材燃料及其他萃取物,40,其他運輸工具,15,1
16,木材燃料及其他萃取物,42,其他製品及機械修配,689,1
16,木材燃料及其他萃取物,43,電力及蒸汽,4638,1
16,木材燃料及其他萃取物,45,自來水,67,1
16,木材燃料及其他萃取物,49,營建工程,12,1
16,木材燃料及其他萃取物,62,專業、科學及技術服務,1175,1
16,木材燃料及其他萃取物,64,公共行政服務,9,1
16,木材燃料及其他萃取物,65,教育訓練服務,330,1
16,木材燃料及其他萃取物,66,醫療保健及社會工作服務,343,1
17,捕撈野生魚類,03,林產,133,1
17,捕撈野生魚類,09,屠宰生肉及副產,4719,1
17,捕撈野生魚類,10,其他加工食品,97177,1
17,捕撈野生魚類,42,其他製品及機械修配,124,1
17,捕撈野生魚類,56,住宿及餐飲,33475,1
17,捕撈野生魚類,64,公共行政服務,5,1
18,其他水生動物及植物,01,農產,24,1
18,其他水生動物及植物,02,畜產,8,1
18,其他水生動物及植物,04,漁產,1,1
18,其他水生動物及植物,09,屠宰生肉及副產,47,1
18,其他水生動物及植物,10,其他加工食品,927,1
18,其他水生動物及植物,56,住宿及餐飲,283,1
18,其他水生動物及植物,65,教育訓練服務,1,1
19,狩獵及採集,01,農產,244,1
19,狩獵及採集,02,畜產,77,1
19,狩獵及採集,04,漁產,14,1
19,狩獵及採集,09,屠宰生肉及副產,2790,1
19,狩獵及採集,10,其他加工食品,171510,1
19,狩獵及採集,13,紡織品,12913,1
19,狩獵及採集,16,木材及其製品,1,1
19,狩獵及採集,23,化學製品,22,1
19,狩獵及採集,28,非金屬礦物製品,98,1
19,狩獵及採集,31,金屬製品,2,1
19,狩獵及採集,32,半導體,1467,1
19,狩獵及採集,33,光電材料及元件,257,1
19,狩獵及採集,34,其他電子零組件,31,1
19,狩獵及採集,35,電腦、電子及光學產品,316,1
19,狩獵及採集,37,其他電力設備,168,1
19,狩獵及採集,38,機械設備,153,1
19,狩獵及採集,39,汽車及其零件,33,1
19,狩獵及採集,41,家具,1,1
19,狩獵及採集,42,其他製品及機械修配,14406,1
19,狩獵及採集,49,營建工程,57,1
19,狩獵及採集,56,住宿及餐飲,287,1
19,狩獵及採集,65,教育訓練服務,16,1
19,狩獵及採集,66,醫療保健及社會工作服務,29,1
20,鐵,01,農產,1,1
20,鐵,02,畜產,35,1
20,鐵,03,林產,1416,1
20,鐵,04,漁產,2863,1
20,鐵,05,石油及天然氣礦業,338,1
20,鐵,07,建築用砂石,549,1
20,鐵,09,屠宰生肉及副產,12,1
20,鐵,10,其他加工食品,1517760,1
20,鐵,11,飲料,78,1
20,鐵,12,菸,7,1
20,鐵,13,紡織品,221,1
20,鐵,14,成衣及服飾品,81,1
20,鐵,15,皮革、毛皮及其製品,204,1
20,鐵,16,木材及其製品,87,1
20,鐵,17,紙漿、紙及紙製品,271,1
20,鐵,18,印刷及資料儲存媒體複製,10685,1
20,鐵,19,石油煉製品,18371,1
20,鐵,20,焦炭及其他煤製品,2821,1
20,鐵,21,石油化工原料,3690,1
20,鐵,22,其他化學材料,32377,1
20,鐵,23,化學製品,4166,1
20,鐵,24,醫療藥品,2908,1
20,鐵,25,橡膠製品,20211,1
20,鐵,26,塑膠製品,1192,1
20,鐵,27,水泥,39012,1
20,鐵,28,非金屬礦物製品,103256,1
20,鐵,29,鋼鐵,9294013,1
20,鐵,30,其他金屬,82913,1
20,鐵,31,金屬製品,863855,1
20,鐵,32,半導體,5041,1
20,鐵,33,光電材料及元件,2249,1
20,鐵,34,其他電子零組件,59128,1
20,鐵,35,電腦、電子及光學產品,49223,1
20,鐵,36,輸配電,20698,1
20,鐵,37,其他電力設備,48600,1
20,鐵,38,機械設備,886023,1
20,鐵,39,汽車及其零件,116357,1
20,鐵,40,其他運輸工具,72608,1
20,鐵,41,家具,18294,1
20,鐵,42,其他製品及機械修配,44974,1
20,鐵,43,電力及蒸汽,5931,1
20,鐵,46,廢棄物清除、處理,247,1
20,鐵,47,資源回收處理,10880,1
20,鐵,48,污染整治服務,5696,1
20,鐵,49,營建工程,343846,1
20,鐵,50,批發及零售,22,1
20,鐵,51,軌道車輛運輸,87,1
20,鐵,52,其他陸上運輸,110,1
20,鐵,53,水上運輸,620,1
20,鐵,54,空中運輸,3848,1
20,鐵,55,其他運輸倉儲,7821,1
20,鐵,56,住宿及餐飲,831999,1
20,鐵,57,傳播服務,10,1
20,鐵,59,資訊服務,3,1
20,鐵,61,不動產服務,58,1
20,鐵,62,專業、科學及技術服務,7280,1
20,鐵,63,支援服務,87,1
20,鐵,64,公共行政服務,75980,1
20,鐵,65,教育訓練服務,1,1
20,鐵,66,醫療保健及社會工作服務,115,1
20,鐵,67,藝術、娛樂及休閒服務,5,1
20,鐵,68,其他服務,1070,1
21,銅,01,農產,1,1
21,銅,02,畜產,22,1
21,銅,04,漁產,2,1
21,銅,07,建築用砂石,4,1
21,銅,09,屠宰生肉及副產,7,1
21,銅,10,其他加工食品,52,1
21,銅,11,飲料,42,1
21,銅,13,紡織品,23,1
21,銅,14,成衣及服飾品,19,1
21,銅,15,皮革、毛皮及其製品,75,1
21,銅,16,木材及其製品,6,1
21,銅,17,紙漿、紙及紙製品,149,1
21,銅,18,印刷及資料儲存媒體複製,10653,1
21,銅,19,石油煉製品,24,1
21,銅,22,其他化學材料,3293,1
21,銅,23,化學製品,27,1
21,銅,24,醫療藥品,3,1
21,銅,25,橡膠製品,380,1
21,銅,26,塑膠製品,389,1
21,銅,27,水泥,19,1
21,銅,28,非金屬礦物製品,13821,1
21,銅,29,鋼鐵,5139,1
21,銅,30,其他金屬,192707,1
21,銅,31,金屬製品,64373,1
21,銅,32,半導體,12571,1
21,銅,33,光電材料及元件,627,1
21,銅,34,其他電子零組件,52491,1
21,銅,35,電腦、電子及光學產品,8819,1
21,銅,36,輸配電,191754,1
21,銅,37,其他電力設備,11621,1
21,銅,38,機械設備,28512,1
21,銅,39,汽車及其零件,9396,1
21,銅,40,其他運輸工具,2435,1
21,銅,41,家具,93,1
21,銅,42,其他製品及機械修配,39941,1
21,銅,43,電力及蒸汽,35,1
21,銅,46,廢棄物清除、處理,246,1
21,銅,47,資源回收處理,22425,1
21,銅,49,營建工程,1588,1
21,銅,53,水上運輸,384,1
21,銅,55,其他運輸倉儲,111,1
21,銅,56,住宿及餐飲,274,1
21,銅,57,傳播服務,6,1
21,銅,59,資訊服務,2,1
21,銅,61,不動產服務,36,1
21,銅,62,專業、科學及技術服務,490,1
21,銅,63,支援服務,7,1
21,銅,64,公共行政服務,34906,1
21,銅,65,教育訓練服務,1,1
21,銅,66,醫療保健及社會工作服務,71,1
21,銅,67,藝術、娛樂及休閒服務,3,1
21,銅,68,其他服務,559,1
22,鎳,07,建築用砂石,639,1
22,鎳,10,其他加工食品,92,1
22,鎳,15,皮革、毛皮及其製品,1,1
22,鎳,18,印刷及資料儲存媒體複製,759,1
22,鎳,21,石油化工原料,3,1
22,鎳,22,其他化學材料,31037,1
22,鎳,23,化學製品,5435,1
22,鎳,25,橡膠製品,162,1
22,鎳,27,水泥,13164,1
22,鎳,28,非金屬礦物製品,101548,1
22,鎳,29,鋼鐵,23279,1
22,鎳,30,其他金屬,8501,1
22,鎳,31,金屬製品,4523,1
22,鎳,32,半導體,3701,1
22,鎳,33,光電材料及元件,696,1
22,鎳,34,其他電子零組件,812,1
22,鎳,35,電腦、電子及光學產品,193,1
22,鎳,36,輸配電,299,1
22,鎳,37,其他電力設備,1444,1
22,鎳,38,機械設備,793,1
22,鎳,39,汽車及其零件,512,1
22,鎳,40,其他運輸工具,474,1
22,鎳,41,家具,161,1
22,鎳,42,其他製品及機械修配,3611,1
22,鎳,43,電力及蒸汽,31,1
22,鎳,46,廢棄物清除、處理,2,1
22,鎳,47,資源回收處理,223,1
22,鎳,49,營建工程,23225,1
22,鎳,62,專業、科學及技術服務,1,1
22,鎳,63,支援服務,38,1
22,鎳,64,公共行政服務,31,1
23,鉛,07,建築用砂石,43,1
23,鉛,10,其他加工食品,6,1
23,鉛,15,皮革、毛皮及其製品,4,1
23,鉛,18,印刷及資料儲存媒體複製,10,1
23,鉛,21,石油化工原料,9,1
23,鉛,22,其他化學材料,7960,1
23,鉛,23,化學製品,8925,1
23,鉛,25,橡膠製品,481,1
23,鉛,27,水泥,891,1
23,鉛,28,非金屬礦物製品,7211,1
23,鉛,29,鋼鐵,19720,1
23,鉛,30,其他金屬,17768,1
23,鉛,31,金屬製品,12585,1
23,鉛,32,半導體,10311,1
23,鉛,33,光電材料及元件,1938,1
23,鉛,34,其他電子零組件,2263,1
23,鉛,35,電腦、電子及光學產品,366,1
23,鉛,36,輸配電,9094,1
23,鉛,37,其他電力設備,5022,1
23,鉛,38,機械設備,15951,1
23,鉛,39,汽車及其零件,268,1
23,鉛,40,其他運輸工具,3030,1
23,鉛,41,家具,322,1
23,鉛,42,其他製品及機械修配,7492,1
23,鉛,43,電力及蒸汽,2,1
23,鉛,47,資源回收處理,3,1
23,鉛,49,營建工程,1572,1
23,鉛,63,支援服務,3,1
23,鉛,64,公共行政服務,2,1
24,鋅,07,建築用砂石,2,1
24,鋅,15,皮革、毛皮及其製品,11,1
24,鋅,18,印刷及資料儲存媒體複製,25,1
24,鋅,21,石油化工原料,23,1
24,鋅,22,其他化學材料,15824,1
24,鋅,23,化學製品,22899,1
24,鋅,25,橡膠製品,1,1
24,鋅,27,水泥,43,1
24,鋅,28,非金屬礦物製品,1405,1
24,鋅,29,鋼鐵,48610,1
24,鋅,30,其他金屬,44367,1
24,鋅,31,金屬製品,23027,1
24,鋅,32,半導體,26912,1
24,鋅,33,光電材料及元件,5058,1
24,鋅,34,其他電子零組件,5907,1
24,鋅,35,電腦、電子及光學產品,956,1
24,鋅,36,輸配電,1687,1
24,鋅,37,其他電力設備,8204,1
24,鋅,38,機械設備,3586,1
24,鋅,39,汽車及其零件,694,1
24,鋅,40,其他運輸工具,3002,1
24,鋅,41,家具,832,1
24,鋅,42,其他製品及機械修配,6027,1
24,鋅,46,廢棄物清除、處理,6,1
24,鋅,47,資源回收處理,565,1
24,鋅,49,營建工程,75,1
24,鋅,62,專業、科學及技術服務,3,1
25,錫,15,皮革、毛皮及其製品,1,1
25,錫,18,印刷及資料儲存媒體複製,1,1
25,錫,21,石油化工原料,1,1
25,錫,22,其他化學材料,756,1
25,錫,23,化學製品,1104,1
25,錫,28,非金屬礦物製品,52,1
25,錫,29,鋼鐵,2341,1
25,錫,30,其他金屬,2046,1
25,錫,31,金屬製品,1111,1
25,錫,32,半導體,1298,1
25,錫,33,光電材料及元件,244,1
25,錫,34,其他電子零組件,285,1
25,錫,35,電腦、電子及光學產品,46,1
25,錫,36,輸配電,80,1
25,錫,37,其他電力設備,396,1
25,錫,38,機械設備,173,1
25,錫,39,汽車及其零件,33,1
25,錫,40,其他運輸工具,145,1
25,錫,41,家具,40,1
25,錫,42,其他製品及機械修配,291,1
26,金、銀、鉑及其他貴重金屬,07,建築用砂石,28,1
26,金、銀、鉑及其他貴重金屬,10,其他加工食品,4,1
26,金、銀、鉑及其他貴重金屬,21,石油化工原料,1973,1
26,金、銀、鉑及其他貴重金屬,22,其他化學材料,43328,1
26,金、銀、鉑及其他貴重金屬,23,化學製品,100,1
26,金、銀、鉑及其他貴重金屬,25,橡膠製品,7,1
26,金、銀、鉑及其他貴重金屬,27,水泥,578,1
26,金、銀、鉑及其他貴重金屬,28,非金屬礦物製品,4409,1
26,金、銀、鉑及其他貴重金屬,29,鋼鐵,1800,1
26,金、銀、鉑及其他貴重金屬,30,其他金屬,60,1
26,金、銀、鉑及其他貴重金屬,31,金屬製品,3,1
26,金、銀、鉑及其他貴重金屬,32,半導體,26133,1
26,金、銀、鉑及其他貴重金屬,33,光電材料及元件,366,1
26,金、銀、鉑及其他貴重金屬,37,其他電力設備,56,1
26,金、銀、鉑及其他貴重金屬,38,機械設備,9,1
26,金、銀、鉑及其他貴重金屬,39,汽車及其零件,2,1
26,金、銀、鉑及其他貴重金屬,40,其他運輸工具,1,1
26,金、銀、鉑及其他貴重金屬,41,家具,2,1
26,金、銀、鉑及其他貴重金屬,42,其他製品及機械修配,12,1
26,金、銀、鉑及其他貴重金屬,43,電力及蒸汽,1,1
26,金、銀、鉑及其他貴重金屬,49,營建工程,1020,1
26,金、銀、鉑及其他貴重金屬,50,批發及零售,4,1
26,金、銀、鉑及其他貴重金屬,63,支援服務,2,1
26,金、銀、鉑及其他貴重金屬,64,公共行政服務,1,1
27,鋁土礦及其他鋁,10,其他加工食品,1361,1
27,鋁土礦及其他鋁,12,菸,41,1
27,鋁土礦及其他鋁,15,皮革、毛皮及其製品,73,1
27,鋁土礦及其他鋁,16,木材及其製品,374,1
27,鋁土礦及其他鋁,17,紙漿、紙及紙製品,983,1
27,鋁土礦及其他鋁,18,印刷及資料儲存媒體複製,5146,1
27,鋁土礦及其他鋁,22,其他化學材料,42,1
27,鋁土礦及其他鋁,23,化學製品,975,1
27,鋁土礦及其他鋁,25,橡膠製品,584,1
27,鋁土礦及其他鋁,26,塑膠製品,476,1
27,鋁土礦及其他鋁,27,水泥,4,1
27,鋁土礦及其他鋁,28,非金屬礦物製品,30,1
27,鋁土礦及其他鋁,29,鋼鐵,33022,1
27,鋁土礦及其他鋁,30,其他金屬,755821,1
27,鋁土礦及其他鋁,31,金屬製品,150586,1
27,鋁土礦及其他鋁,32,半導體,216,1
27,鋁土礦及其他鋁,33,光電材料及元件,790,1
27,鋁土礦及其他鋁,34,其他電子零組件,7285,1
27,鋁土礦及其他鋁,35,電腦、電子及光學產品,4490,1
27,鋁土礦及其他鋁,36,輸配電,23722,1
27,鋁土礦及其他鋁,37,其他電力設備,2539,1
27,鋁土礦及其他鋁,38,機械設備,26333,1
27,鋁土礦及其他鋁,39,汽車及其零件,44140,1
27,鋁土礦及其他鋁,40,其他運輸工具,15405,1
27,鋁土礦及其他鋁,41,家具,154,1
27,鋁土礦及其他鋁,42,其他製品及機械修配,5341,1
27,鋁土礦及其他鋁,49,營建工程,3700,1
27,鋁土礦及其他鋁,62,專業、科學及技術服務,181,1
28,鈾及釷,17,紙漿、紙及紙製品,1,1
28,鈾及釷,21,石油化工原料,2,1
28,鈾及釷,22,其他化學材料,13,1
28,鈾及釷,23,化學製品,11,1
28,鈾及釷,26,塑膠製品,1,1
28,鈾及釷,28,非金屬礦物製品,3,1
28,鈾及釷,29,鋼鐵,1,1
28,鈾及釷,30,其他金屬,3,1
28,鈾及釷,31,金屬製品,3,1
28,鈾及釷,33,光電材料及元件,1,1
28,鈾及釷,34,其他電子零組件,4,1
28,鈾及釷,37,其他電力設備,1,1
28,鈾及釷,62,專業、科學及技術服務,1,1
29,其他非鐵金屬,07,建築用砂石,203,1
29,其他非鐵金屬,10,其他加工食品,29,1
29,其他非鐵金屬,15,皮革、毛皮及其製品,1,1
29,其他非鐵金屬,17,紙漿、紙及紙製品,8,1
29,其他非鐵金屬,20,焦炭及其他煤製品,765,1
29,其他非鐵金屬,21,石油化工原料,1,1
29,其他非鐵金屬,22,其他化學材料,9202,1
29,其他非鐵金屬,23,化學製品,1808,1
29,其他非鐵金屬,25,橡膠製品,56,1
29,其他非鐵金屬,26,塑膠製品,49,1
29,其他非鐵金屬,27,水泥,6180,1
29,其他非鐵金屬,28,非金屬礦物製品,31928,1
29,其他非鐵金屬,29,鋼鐵,21128708,1
29,其他非鐵金屬,30,其他金屬,9892,1
29,其他非鐵金屬,31,金屬製品,9968,1
29,其他非鐵金屬,32,半導體,432,1
29,其他非鐵金屬,33,光電材料及元件,104,1
29,其他非鐵金屬,34,其他電子零組件,971,1
29,其他非鐵金屬,35,電腦、電子及光學產品,298,1
29,其他非鐵金屬,36,輸配電,238,1
29,其他非鐵金屬,37,其他電力設備,3680,1
29,其他非鐵金屬,38,機械設備,1015,1
29,其他非鐵金屬,39,汽車及其零件,1728,1
29,其他非鐵金屬,40,其他運輸工具,3858,1
29,其他非鐵金屬,41,家具,168,1
29,其他非鐵金屬,42,其他製品及機械修配,322,1
29,其他非鐵金屬,43,電力及蒸汽,10,1
29,其他非鐵金屬,46,廢棄物清除、處理,369,1
29,其他非鐵金屬,49,營建工程,7379,1
29,其他非鐵金屬,62,專業、科學及技術服務,19881,1
29,其他非鐵金屬,63,支援服務,12,1
29,其他非鐵金屬,64,公共行政服務,10,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),07,建築用砂石,1069,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),10,其他加工食品,6,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),19,石油煉製品,168,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),22,其他化學材料,1892,1
30,大理石、花崗岩、砂岩、斑岩、玄武岩、其他裝飾用或營建石材(除板岩),23,化學製品,150,1
