35,石灰岩及石膏,29,鋼鐵,1034,1
35,石灰岩及石膏,37,其他電力設備,344,1
35,石灰岩及石膏,45,自來水,2758,1
35,石灰岩及石膏,47,資源回收處理,479204,1
35,石灰岩及石膏,48,污染整治服務,396722,1
35,石灰岩及石膏,49,營建工程,670566,1
35,石灰岩及石膏,63,支援服務,32968,1
35,石灰岩及石膏,68,其他服務,1722,1
36,黏土及高嶺土,05,石油及天然氣礦業,222,1
36,黏土及高嶺土,08,其他非金屬礦產,6460,1
36,黏土及高嶺土,19,石油煉製品,1972,1
36,黏土及高嶺土,21,石油化工原料,958,1
36,黏土及高嶺土,22,其他化學材料,1148,1
36,黏土及高嶺土,27,水泥,649026,1
36,黏土及高嶺土,28,非金屬礦物製品,32320,1
36,黏土及高嶺土,47,資源回收處理,132024,1
36,黏土及高嶺土,48,污染整治服務,90428,1
36,黏土及高嶺土,49,營建工程,589856,1
36,黏土及高嶺土,63,支援服務,1274,1
37,砂及礫,05,石油及天然氣礦業,24012,1
37,砂及礫,08,其他非金屬礦產,412574,1
37,砂及礫,19,石油煉製品,89888,1
37,砂及礫,21,石油化工原料,102914,1
37,砂及礫,22,其他化學材料,123496,1
37,砂及礫,27,水泥,49428052,1
37,砂及礫,28,非金屬礦物製品,3429352,1
37,砂及礫,47,資源回收處理,14113394,1
37,砂及礫,48,污染整治服務,9674868,1
37,砂及礫,49,營建工程,60922788,1
37,砂及礫,63,支援服務,137218,1
38,其他非金屬礦,07,建築用砂石,59526,1
38,其他非金屬礦,08,其他非金屬礦產,5900,1
38,其他非金屬礦,09,屠宰生肉及副產,5632,1
38,其他非金屬礦,10,其他加工食品,2306,1
38,其他非金屬礦,17,紙漿、紙及紙製品,21596,1
38,其他非金屬礦,20,焦炭及其他煤製品,88,1
38,其他非金屬礦,22,其他化學材料,220398,1
38,其他非金屬礦,23,化學製品,10936,1
38,其他非金屬礦,25,橡膠製品,978,1
38,其他非金屬礦,27,水泥,327070,1
38,其他非金屬礦,28,非金屬礦物製品,904142,1
38,其他非金屬礦,29,鋼鐵,37274,1
38,其他非金屬礦,30,其他金屬,29634,1
38,其他非金屬礦,31,金屬製品,2038,1
38,其他非金屬礦,32,半導體,176,1
38,其他非金屬礦,33,光電材料及元件,4530,1
38,其他非金屬礦,35,電腦、電子及光學產品,1608,1
38,其他非金屬礦,36,輸配電,7188,1
38,其他非金屬礦,37,其他電力設備,1162,1
38,其他非金屬礦,38,機械設備,4814,1
38,其他非金屬礦,40,其他運輸工具,984,1
38,其他非金屬礦,41,家具,16812,1
38,其他非金屬礦,47,資源回收處理,126192,1
38,其他非金屬礦,48,污染整治服務,40456,1
38,其他非金屬礦,49,營建工程,292140,1
38,其他非金屬礦,63,支援服務,446,1
38,其他非金屬礦,68,其他服務,716,1
40,褐煤,07,建築用砂石,6188,1
40,褐煤,08,其他非金屬礦產,2174,1
40,褐煤,09,屠宰生肉及副產,168,1
40,褐煤,10,其他加工食品,1588,1
40,褐煤,13,紡織品,460,1
40,褐煤,17,紙漿、紙及紙製品,9030,1
40,褐煤,20,焦炭及其他煤製品,948564,1
40,褐煤,22,其他化學材料,15302,1
40,褐煤,23,化學製品,292,1
40,褐煤,25,橡膠製品,1254,1
40,褐煤,26,塑膠製品,2926,1
40,褐煤,27,水泥,226636,1
40,褐煤,28,非金屬礦物製品,59658,1
40,褐煤,29,鋼鐵,144904,1
40,褐煤,30,其他金屬,586,1
40,褐煤,31,金屬製品,2926,1
40,褐煤,37,其他電力設備,3930,1
40,褐煤,38,機械設備,1086,1
40,褐煤,42,其他製品及機械修配,3522090,1
40,褐煤,51,軌道車輛運輸,1128,1
41,硬煤,07,建築用砂石,2809818,1
41,硬煤,08,其他非金屬礦產,91996,1
41,硬煤,09,屠宰生肉及副產,17448,1
41,硬煤,10,其他加工食品,32516,1
41,硬煤,13,紡織品,8724,1
41,硬煤,17,紙漿、紙及紙製品,171302,1
41,硬煤,20,焦炭及其他煤製品,21343680,1
41,硬煤,22,其他化學材料,605900,1
41,硬煤,23,化學製品,5552,1
41,硬煤,25,橡膠製品,23792,1
41,硬煤,26,塑膠製品,55514,1
41,硬煤,27,水泥,4299190,1
41,硬煤,28,非金屬礦物製品,1426718,1
41,硬煤,29,鋼鐵,24320834,1
41,硬煤,30,其他金屬,86444,1
41,硬煤,31,金屬製品,944536,1
41,硬煤,32,半導體,16654,1
41,硬煤,37,其他電力設備,177646,1
41,硬煤,38,機械設備,53136,1
41,硬煤,39,汽車及其零件,794,1
41,硬煤,42,其他製品及機械修配,70535734,1
41,硬煤,51,軌道車輛運輸,21412,1
43,泥煤,07,建築用砂石,36,1
43,泥煤,08,其他非金屬礦產,12,1
43,泥煤,10,其他加工食品,10,1
43,泥煤,13,紡織品,2,1
43,泥煤,17,紙漿、紙及紙製品,54,1
43,泥煤,20,焦炭及其他煤製品,5632,1
43,泥煤,22,其他化學材料,90,1
43,泥煤,23,化學製品,2,1
43,泥煤,25,橡膠製品,8,1
43,泥煤,26,塑膠製品,18,1
43,泥煤,27,水泥,1346,1
43,泥煤,28,非金屬礦物製品,354,1
43,泥煤,29,鋼鐵,860,1
43,泥煤,30,其他金屬,4,1
43,泥煤,31,金屬製品,18,1
43,泥煤,37,其他電力設備,24,1
43,泥煤,38,機械設備,6,1
43,泥煤,42,其他製品及機械修配,20914,1
43,泥煤,51,軌道車輛運輸,6,1
44,原油、凝結油及液態天然氣,01,農產,760,1
44,原油、凝結油及液態天然氣,03,林產,568,1
44,原油、凝結油及液態天然氣,04,漁產,42150,1
44,原油、凝結油及液態天然氣,05,石油及天然氣礦業,13860,1
44,原油、凝結油及液態天然氣,08,其他非金屬礦產,23352,1
44,原油、凝結油及液態天然氣,09,屠宰生肉及副產,6266,1
44,原油、凝結油及液態天然氣,10,其他加工食品,74046,1
44,原油、凝結油及液態天然氣,11,飲料,22024,1
44,原油、凝結油及液態天然氣,13,紡織品,165370,1
44,原油、凝結油及液態天然氣,14,成衣及服飾品,9874,1
44,原油、凝結油及液態天然氣,15,皮革、毛皮及其製品,12530,1
44,原油、凝結油及液態天然氣,16,木材及其製品,7024,1
44,原油、凝結油及液態天然氣,17,紙漿、紙及紙製品,8924,1
44,原油、凝結油及液態天然氣,19,石油煉製品,145744708,1
44,原油、凝結油及液態天然氣,20,焦炭及其他煤製品,58848,1
44,原油、凝結油及液態天然氣,21,石油化工原料,6442,1
44,原油、凝結油及液態天然氣,22,其他化學材料,296870,1
44,原油、凝結油及液態天然氣,23,化學製品,84242,1
44,原油、凝結油及液態天然氣,25,橡膠製品,27656,1
44,原油、凝結油及液態天然氣,26,塑膠製品,61934,1
44,原油、凝結油及液態天然氣,27,水泥,63348,1
44,原油、凝結油及液態天然氣,28,非金屬礦物製品,130054,1
44,原油、凝結油及液態天然氣,29,鋼鐵,33796,1
44,原油、凝結油及液態天然氣,30,其他金屬,59048,1
44,原油、凝結油及液態天然氣,31,金屬製品,3038,1
44,原油、凝結油及液態天然氣,32,半導體,3228,1
44,原油、凝結油及液態天然氣,33,光電材料及元件,760,1
44,原油、凝結油及液態天然氣,34,其他電子零組件,760,1
44,原油、凝結油及液態天然氣,35,電腦、電子及光學產品,22404,1
44,原油、凝結油及液態天然氣,36,輸配電,5126,1
44,原油、凝結油及液態天然氣,37,其他電力設備,18226,1
44,原油、凝結油及液態天然氣,38,機械設備,45946,1
